,state-county,Date,ML,state,county
15724,Ohio-Hamilton,2020-04-25,1.32,Ohio,Hamilton
15725,Ohio-Hamilton,2020-04-26,1.29,Ohio,Hamilton
15726,Ohio-Hamilton,2020-04-27,1.26,Ohio,Hamilton
15727,Ohio-Hamilton,2020-04-28,1.27,Ohio,Hamilton
15728,Ohio-Hamilton,2020-04-29,1.28,Ohio,Hamilton
15729,Ohio-Hamilton,2020-04-30,1.31,Ohio,Hamilton
15730,Ohio-Lake,2020-03-27,0.0,Ohio,Lake
15731,Ohio-Lake,2020-03-28,0.08,Ohio,Lake
15732,Ohio-Lake,2020-03-29,0.09,Ohio,Lake
15733,Ohio-Lake,2020-03-30,1.0,Ohio,Lake
15734,Ohio-Lake,2020-03-31,1.0,Ohio,Lake
15735,Ohio-Lake,2020-04-01,1.27,Ohio,Lake
15736,Ohio-Lake,2020-04-02,1.44,Ohio,Lake
15737,Ohio-Lake,2020-04-03,1.36,Ohio,Lake
15738,Ohio-Lake,2020-04-04,1.3,Ohio,Lake
15739,Ohio-Lake,2020-04-05,1.26,Ohio,Lake
15740,Ohio-Lake,2020-04-06,1.12,Ohio,Lake
15741,Ohio-Lake,2020-04-07,1.1,Ohio,Lake
15742,Ohio-Lake,2020-04-08,1.1,Ohio,Lake
15743,Ohio-Lake,2020-04-09,1.0,Ohio,Lake
15744,Ohio-Lake,2020-04-10,0.91,Ohio,Lake
15745,Ohio-Lake,2020-04-11,0.91,Ohio,Lake
15746,Ohio-Lake,2020-04-12,0.84,Ohio,Lake
15747,Ohio-Lake,2020-04-13,0.84,Ohio,Lake
15748,Ohio-Lake,2020-04-14,0.85,Ohio,Lake
15749,Ohio-Lake,2020-04-15,0.85,Ohio,Lake
15750,Ohio-Lake,2020-04-16,0.86,Ohio,Lake
15751,Ohio-Lake,2020-04-17,0.79,Ohio,Lake
15752,Ohio-Lake,2020-04-18,0.79,Ohio,Lake
15753,Ohio-Lake,2020-04-19,0.86,Ohio,Lake
15754,Ohio-Lake,2020-04-20,0.87,Ohio,Lake
15755,Ohio-Lake,2020-04-21,0.94,Ohio,Lake
15756,Ohio-Lake,2020-04-22,0.94,Ohio,Lake
15757,Ohio-Lake,2020-04-23,0.94,Ohio,Lake
15758,Ohio-Lake,2020-04-24,0.94,Ohio,Lake
15759,Ohio-Lake,2020-04-25,0.89,Ohio,Lake
15760,Ohio-Lake,2020-04-26,0.8300000000000001,Ohio,Lake
15761,Ohio-Lake,2020-04-27,0.8300000000000001,Ohio,Lake
15762,Ohio-Lake,2020-04-28,0.84,Ohio,Lake
15763,Ohio-Lake,2020-04-29,0.89,Ohio,Lake
15764,Ohio-Lake,2020-04-30,0.9,Ohio,Lake
15765,Ohio-Licking,2020-04-02,0.0,Ohio,Licking
15766,Ohio-Licking,2020-04-03,2.28,Ohio,Licking
15767,Ohio-Licking,2020-04-04,1.61,Ohio,Licking
15768,Ohio-Licking,2020-04-05,1.4,Ohio,Licking
15769,Ohio-Licking,2020-04-06,1.3,Ohio,Licking
15770,Ohio-Licking,2020-04-07,1.0,Ohio,Licking
15771,Ohio-Licking,2020-04-08,1.0,Ohio,Licking
15772,Ohio-Licking,2020-04-09,1.0,Ohio,Licking
15773,Ohio-Licking,2020-04-10,0.84,Ohio,Licking
15774,Ohio-Licking,2020-04-11,0.7000000000000001,Ohio,Licking
15775,Ohio-Licking,2020-04-12,0.72,Ohio,Licking
15776,Ohio-Licking,2020-04-13,0.59,Ohio,Licking
15777,Ohio-Licking,2020-04-14,0.61,Ohio,Licking
15778,Ohio-Licking,2020-04-15,0.62,Ohio,Licking
15779,Ohio-Licking,2020-04-16,0.63,Ohio,Licking
15780,Ohio-Licking,2020-04-17,0.64,Ohio,Licking
15781,Ohio-Licking,2020-04-18,0.66,Ohio,Licking
15782,Ohio-Licking,2020-04-19,0.67,Ohio,Licking
15783,Ohio-Licking,2020-04-20,0.68,Ohio,Licking
15784,Ohio-Licking,2020-04-21,0.55,Ohio,Licking
15785,Ohio-Licking,2020-04-22,0.56,Ohio,Licking
15786,Ohio-Licking,2020-04-23,0.56,Ohio,Licking
15787,Ohio-Licking,2020-04-24,0.5700000000000001,Ohio,Licking
15788,Ohio-Licking,2020-04-25,0.7000000000000001,Ohio,Licking
15789,Ohio-Licking,2020-04-26,0.71,Ohio,Licking
15790,Ohio-Licking,2020-04-27,0.72,Ohio,Licking
15791,Ohio-Licking,2020-04-28,0.72,Ohio,Licking
15792,Ohio-Licking,2020-04-29,0.73,Ohio,Licking
15793,Ohio-Licking,2020-04-30,0.74,Ohio,Licking
15794,Ohio-Lorain,2020-03-22,0.0,Ohio,Lorain
15795,Ohio-Lorain,2020-03-23,0.08,Ohio,Lorain
15796,Ohio-Lorain,2020-03-24,1.67,Ohio,Lorain
15797,Ohio-Lorain,2020-03-25,1.82,Ohio,Lorain
15798,Ohio-Lorain,2020-03-26,1.86,Ohio,Lorain
15799,Ohio-Lorain,2020-03-27,1.65,Ohio,Lorain
15800,Ohio-Lorain,2020-03-28,1.52,Ohio,Lorain
15801,Ohio-Lorain,2020-03-29,1.29,Ohio,Lorain
15802,Ohio-Lorain,2020-03-30,1.13,Ohio,Lorain
15803,Ohio-Lorain,2020-03-31,1.0,Ohio,Lorain
15804,Ohio-Lorain,2020-04-01,1.0,Ohio,Lorain
15805,Ohio-Lorain,2020-04-02,1.0,Ohio,Lorain
15806,Ohio-Lorain,2020-04-03,1.09,Ohio,Lorain
15807,Ohio-Lorain,2020-04-04,1.08,Ohio,Lorain
15808,Ohio-Lorain,2020-04-05,1.16,Ohio,Lorain
15809,Ohio-Lorain,2020-04-06,1.15,Ohio,Lorain
15810,Ohio-Lorain,2020-04-07,1.21,Ohio,Lorain
15811,Ohio-Lorain,2020-04-08,1.19,Ohio,Lorain
15812,Ohio-Lorain,2020-04-09,1.24,Ohio,Lorain
15813,Ohio-Lorain,2020-04-10,1.27,Ohio,Lorain
15814,Ohio-Lorain,2020-04-11,1.31,Ohio,Lorain
15815,Ohio-Lorain,2020-04-12,1.23,Ohio,Lorain
15816,Ohio-Lorain,2020-04-13,1.26,Ohio,Lorain
15817,Ohio-Lorain,2020-04-14,1.29,Ohio,Lorain
15818,Ohio-Lorain,2020-04-15,1.42,Ohio,Lorain
15819,Ohio-Lorain,2020-04-16,1.46,Ohio,Lorain
15820,Ohio-Lorain,2020-04-17,1.48,Ohio,Lorain
15821,Ohio-Lorain,2020-04-18,1.47,Ohio,Lorain
15822,Ohio-Lorain,2020-04-19,1.38,Ohio,Lorain
15823,Ohio-Lorain,2020-04-20,1.27,Ohio,Lorain
15824,Ohio-Lorain,2020-04-21,1.2,Ohio,Lorain
15825,Ohio-Lorain,2020-04-22,1.17,Ohio,Lorain
15826,Ohio-Lorain,2020-04-23,1.16,Ohio,Lorain
15827,Ohio-Lorain,2020-04-24,1.15,Ohio,Lorain
15828,Ohio-Lorain,2020-04-25,1.12,Ohio,Lorain
15829,Ohio-Lorain,2020-04-26,1.12,Ohio,Lorain
15830,Ohio-Lorain,2020-04-27,1.14,Ohio,Lorain
15831,Ohio-Lorain,2020-04-28,1.17,Ohio,Lorain
15832,Ohio-Lorain,2020-04-29,1.2,Ohio,Lorain
15833,Ohio-Lorain,2020-04-30,1.25,Ohio,Lorain
15834,Ohio-Lucas,2020-03-24,0.0,Ohio,Lucas
15835,Ohio-Lucas,2020-03-25,3.84,Ohio,Lucas
15836,Ohio-Lucas,2020-03-26,3.36,Ohio,Lucas
15837,Ohio-Lucas,2020-03-27,3.01,Ohio,Lucas
15838,Ohio-Lucas,2020-03-28,2.76,Ohio,Lucas
15839,Ohio-Lucas,2020-03-29,2.56,Ohio,Lucas
15840,Ohio-Lucas,2020-03-30,2.4,Ohio,Lucas
15841,Ohio-Lucas,2020-03-31,2.27,Ohio,Lucas
15842,Ohio-Lucas,2020-04-01,2.12,Ohio,Lucas
15843,Ohio-Lucas,2020-04-02,2.01,Ohio,Lucas
15844,Ohio-Lucas,2020-04-03,1.88,Ohio,Lucas
15845,Ohio-Lucas,2020-04-04,1.73,Ohio,Lucas
15846,Ohio-Lucas,2020-04-05,1.59,Ohio,Lucas
15847,Ohio-Lucas,2020-04-06,1.48,Ohio,Lucas
15848,Ohio-Lucas,2020-04-07,1.44,Ohio,Lucas
15849,Ohio-Lucas,2020-04-08,1.45,Ohio,Lucas
15850,Ohio-Lucas,2020-04-09,1.45,Ohio,Lucas
15851,Ohio-Lucas,2020-04-10,1.41,Ohio,Lucas
15852,Ohio-Lucas,2020-04-11,1.34,Ohio,Lucas
15853,Ohio-Lucas,2020-04-12,1.32,Ohio,Lucas
15854,Ohio-Lucas,2020-04-13,1.3,Ohio,Lucas
15855,Ohio-Lucas,2020-04-14,1.32,Ohio,Lucas
15856,Ohio-Lucas,2020-04-15,1.36,Ohio,Lucas
15857,Ohio-Lucas,2020-04-16,1.43,Ohio,Lucas
15858,Ohio-Lucas,2020-04-17,1.42,Ohio,Lucas
15859,Ohio-Lucas,2020-04-18,1.4,Ohio,Lucas
15860,Ohio-Lucas,2020-04-19,1.33,Ohio,Lucas
15861,Ohio-Lucas,2020-04-20,1.29,Ohio,Lucas
15862,Ohio-Lucas,2020-04-21,1.26,Ohio,Lucas
15863,Ohio-Lucas,2020-04-22,1.25,Ohio,Lucas
15864,Ohio-Lucas,2020-04-23,1.27,Ohio,Lucas
15865,Ohio-Lucas,2020-04-24,1.28,Ohio,Lucas
15866,Ohio-Lucas,2020-04-25,1.28,Ohio,Lucas
15867,Ohio-Lucas,2020-04-26,1.25,Ohio,Lucas
15868,Ohio-Lucas,2020-04-27,1.2,Ohio,Lucas
15869,Ohio-Lucas,2020-04-28,1.17,Ohio,Lucas
15870,Ohio-Lucas,2020-04-29,1.16,Ohio,Lucas
15871,Ohio-Lucas,2020-04-30,1.13,Ohio,Lucas
15872,Ohio-Mahoning,2020-03-22,0.0,Ohio,Mahoning
15873,Ohio-Mahoning,2020-03-23,2.28,Ohio,Mahoning
15874,Ohio-Mahoning,2020-03-24,2.69,Ohio,Mahoning
15875,Ohio-Mahoning,2020-03-25,2.64,Ohio,Mahoning
15876,Ohio-Mahoning,2020-03-26,2.32,Ohio,Mahoning
15877,Ohio-Mahoning,2020-03-27,2.28,Ohio,Mahoning
15878,Ohio-Mahoning,2020-03-28,2.32,Ohio,Mahoning
15879,Ohio-Mahoning,2020-03-29,2.29,Ohio,Mahoning
15880,Ohio-Mahoning,2020-03-30,2.24,Ohio,Mahoning
15881,Ohio-Mahoning,2020-03-31,2.11,Ohio,Mahoning
15882,Ohio-Mahoning,2020-04-01,1.97,Ohio,Mahoning
15883,Ohio-Mahoning,2020-04-02,1.82,Ohio,Mahoning
15884,Ohio-Mahoning,2020-04-03,1.64,Ohio,Mahoning
15885,Ohio-Mahoning,2020-04-04,1.51,Ohio,Mahoning
15886,Ohio-Mahoning,2020-04-05,1.4,Ohio,Mahoning
15887,Ohio-Mahoning,2020-04-06,1.34,Ohio,Mahoning
15888,Ohio-Mahoning,2020-04-07,1.32,Ohio,Mahoning
15889,Ohio-Mahoning,2020-04-08,1.32,Ohio,Mahoning
15890,Ohio-Mahoning,2020-04-09,1.35,Ohio,Mahoning
15891,Ohio-Mahoning,2020-04-10,1.39,Ohio,Mahoning
15892,Ohio-Mahoning,2020-04-11,1.4,Ohio,Mahoning
15893,Ohio-Mahoning,2020-04-12,1.39,Ohio,Mahoning
15894,Ohio-Mahoning,2020-04-13,1.36,Ohio,Mahoning
15895,Ohio-Mahoning,2020-04-14,1.32,Ohio,Mahoning
15896,Ohio-Mahoning,2020-04-15,1.3,Ohio,Mahoning
15897,Ohio-Mahoning,2020-04-16,1.27,Ohio,Mahoning
15898,Ohio-Mahoning,2020-04-17,1.25,Ohio,Mahoning
15899,Ohio-Mahoning,2020-04-18,1.21,Ohio,Mahoning
15900,Ohio-Mahoning,2020-04-19,1.17,Ohio,Mahoning
15901,Ohio-Mahoning,2020-04-20,1.13,Ohio,Mahoning
15902,Ohio-Mahoning,2020-04-21,1.13,Ohio,Mahoning
15903,Ohio-Mahoning,2020-04-22,1.15,Ohio,Mahoning
15904,Ohio-Mahoning,2020-04-23,1.16,Ohio,Mahoning
15905,Ohio-Mahoning,2020-04-24,1.18,Ohio,Mahoning
15906,Ohio-Mahoning,2020-04-25,1.17,Ohio,Mahoning
15907,Ohio-Mahoning,2020-04-26,1.16,Ohio,Mahoning
15908,Ohio-Mahoning,2020-04-27,1.14,Ohio,Mahoning
15909,Ohio-Mahoning,2020-04-28,1.12,Ohio,Mahoning
15910,Ohio-Mahoning,2020-04-29,1.12,Ohio,Mahoning
15911,Ohio-Mahoning,2020-04-30,1.11,Ohio,Mahoning
15912,Ohio-Marion,2020-04-07,0.0,Ohio,Marion
15913,Ohio-Marion,2020-04-08,0.08,Ohio,Marion
15914,Ohio-Marion,2020-04-09,0.09,Ohio,Marion
15915,Ohio-Marion,2020-04-10,1.88,Ohio,Marion
15916,Ohio-Marion,2020-04-11,2.43,Ohio,Marion
15917,Ohio-Marion,2020-04-12,3.23,Ohio,Marion
15918,Ohio-Marion,2020-04-13,3.79,Ohio,Marion
15919,Ohio-Marion,2020-04-14,4.08,Ohio,Marion
15920,Ohio-Marion,2020-04-15,4.91,Ohio,Marion
15921,Ohio-Marion,2020-04-16,4.95,Ohio,Marion
15922,Ohio-Marion,2020-04-17,4.64,Ohio,Marion
15923,Ohio-Marion,2020-04-18,3.79,Ohio,Marion
15924,Ohio-Marion,2020-04-19,2.97,Ohio,Marion
15925,Ohio-Marion,2020-04-20,2.23,Ohio,Marion
15926,Ohio-Marion,2020-04-21,1.62,Ohio,Marion
15927,Ohio-Marion,2020-04-22,1.14,Ohio,Marion
15928,Ohio-Marion,2020-04-23,0.8200000000000001,Ohio,Marion
15929,Ohio-Marion,2020-04-24,0.73,Ohio,Marion
15930,Ohio-Marion,2020-04-25,0.71,Ohio,Marion
15931,Ohio-Marion,2020-04-26,0.71,Ohio,Marion
15932,Ohio-Marion,2020-04-27,0.7000000000000001,Ohio,Marion
15933,Ohio-Marion,2020-04-28,0.7000000000000001,Ohio,Marion
15934,Ohio-Marion,2020-04-29,0.6900000000000001,Ohio,Marion
15935,Ohio-Marion,2020-04-30,0.6900000000000001,Ohio,Marion
15936,Ohio-Miami,2020-03-27,0.0,Ohio,Miami
15937,Ohio-Miami,2020-03-28,0.08,Ohio,Miami
15938,Ohio-Miami,2020-03-29,1.67,Ohio,Miami
15939,Ohio-Miami,2020-03-30,1.42,Ohio,Miami
15940,Ohio-Miami,2020-03-31,1.0,Ohio,Miami
15941,Ohio-Miami,2020-04-01,1.0,Ohio,Miami
15942,Ohio-Miami,2020-04-02,1.0,Ohio,Miami
15943,Ohio-Miami,2020-04-03,1.0,Ohio,Miami
15944,Ohio-Miami,2020-04-04,1.16,Ohio,Miami
15945,Ohio-Miami,2020-04-05,1.29,Ohio,Miami
15946,Ohio-Miami,2020-04-06,1.37,Ohio,Miami
15947,Ohio-Miami,2020-04-07,1.33,Ohio,Miami
15948,Ohio-Miami,2020-04-08,1.19,Ohio,Miami
15949,Ohio-Miami,2020-04-09,1.0,Ohio,Miami
15950,Ohio-Miami,2020-04-10,0.91,Ohio,Miami
15951,Ohio-Miami,2020-04-11,0.8300000000000001,Ohio,Miami
15952,Ohio-Miami,2020-04-12,0.75,Ohio,Miami
15953,Ohio-Miami,2020-04-13,0.76,Ohio,Miami
15954,Ohio-Miami,2020-04-14,0.76,Ohio,Miami
15955,Ohio-Miami,2020-04-15,0.77,Ohio,Miami
15956,Ohio-Miami,2020-04-16,0.77,Ohio,Miami
15957,Ohio-Miami,2020-04-17,0.7000000000000001,Ohio,Miami
15958,Ohio-Miami,2020-04-18,0.7000000000000001,Ohio,Miami
15959,Ohio-Miami,2020-04-19,0.7000000000000001,Ohio,Miami
15960,Ohio-Miami,2020-04-20,0.71,Ohio,Miami
15961,Ohio-Miami,2020-04-21,0.71,Ohio,Miami
15962,Ohio-Miami,2020-04-22,0.71,Ohio,Miami
15963,Ohio-Miami,2020-04-23,0.71,Ohio,Miami
15964,Ohio-Miami,2020-04-24,0.72,Ohio,Miami
15965,Ohio-Miami,2020-04-25,0.64,Ohio,Miami
15966,Ohio-Miami,2020-04-26,,Ohio,Miami
15967,Ohio-Miami,2020-04-27,,Ohio,Miami
15968,Ohio-Miami,2020-04-28,,Ohio,Miami
15969,Ohio-Miami,2020-04-29,,Ohio,Miami
15970,Ohio-Miami,2020-04-30,,Ohio,Miami
15971,Ohio-Montgomery,2020-03-30,0.0,Ohio,Montgomery
15972,Ohio-Montgomery,2020-03-31,2.28,Ohio,Montgomery
15973,Ohio-Montgomery,2020-04-01,2.17,Ohio,Montgomery
15974,Ohio-Montgomery,2020-04-02,2.08,Ohio,Montgomery
15975,Ohio-Montgomery,2020-04-03,2.23,Ohio,Montgomery
15976,Ohio-Montgomery,2020-04-04,2.4,Ohio,Montgomery
15977,Ohio-Montgomery,2020-04-05,2.42,Ohio,Montgomery
15978,Ohio-Montgomery,2020-04-06,2.18,Ohio,Montgomery
15979,Ohio-Montgomery,2020-04-07,1.95,Ohio,Montgomery
15980,Ohio-Montgomery,2020-04-08,1.67,Ohio,Montgomery
15981,Ohio-Montgomery,2020-04-09,1.53,Ohio,Montgomery
15982,Ohio-Montgomery,2020-04-10,1.36,Ohio,Montgomery
15983,Ohio-Montgomery,2020-04-11,1.28,Ohio,Montgomery
15984,Ohio-Montgomery,2020-04-12,1.22,Ohio,Montgomery
15985,Ohio-Montgomery,2020-04-13,1.16,Ohio,Montgomery
15986,Ohio-Montgomery,2020-04-14,1.07,Ohio,Montgomery
15987,Ohio-Montgomery,2020-04-15,1.02,Ohio,Montgomery
15988,Ohio-Montgomery,2020-04-16,0.98,Ohio,Montgomery
15989,Ohio-Montgomery,2020-04-17,0.98,Ohio,Montgomery
15990,Ohio-Montgomery,2020-04-18,0.98,Ohio,Montgomery
15991,Ohio-Montgomery,2020-04-19,0.95,Ohio,Montgomery
15992,Ohio-Montgomery,2020-04-20,0.95,Ohio,Montgomery
15993,Ohio-Montgomery,2020-04-21,0.95,Ohio,Montgomery
15994,Ohio-Montgomery,2020-04-22,0.95,Ohio,Montgomery
15995,Ohio-Montgomery,2020-04-23,0.95,Ohio,Montgomery
15996,Ohio-Montgomery,2020-04-24,0.95,Ohio,Montgomery
15997,Ohio-Montgomery,2020-04-25,0.95,Ohio,Montgomery
15998,Ohio-Montgomery,2020-04-26,0.95,Ohio,Montgomery
15999,Ohio-Montgomery,2020-04-27,0.99,Ohio,Montgomery
16000,Ohio-Montgomery,2020-04-28,1.02,Ohio,Montgomery
16001,Ohio-Montgomery,2020-04-29,1.05,Ohio,Montgomery
16002,Ohio-Montgomery,2020-04-30,1.05,Ohio,Montgomery
16003,Ohio-Pickaway,2020-04-10,0.0,Ohio,Pickaway
16004,Ohio-Pickaway,2020-04-11,2.76,Ohio,Pickaway
16005,Ohio-Pickaway,2020-04-12,4.12,Ohio,Pickaway
16006,Ohio-Pickaway,2020-04-13,3.69,Ohio,Pickaway
16007,Ohio-Pickaway,2020-04-14,3.5700000000000003,Ohio,Pickaway
16008,Ohio-Pickaway,2020-04-15,3.17,Ohio,Pickaway
16009,Ohio-Pickaway,2020-04-16,3.22,Ohio,Pickaway
16010,Ohio-Pickaway,2020-04-17,4.34,Ohio,Pickaway
16011,Ohio-Pickaway,2020-04-18,4.45,Ohio,Pickaway
16012,Ohio-Pickaway,2020-04-19,3.91,Ohio,Pickaway
16013,Ohio-Pickaway,2020-04-20,3.23,Ohio,Pickaway
16014,Ohio-Pickaway,2020-04-21,2.5,Ohio,Pickaway
16015,Ohio-Pickaway,2020-04-22,1.84,Ohio,Pickaway
16016,Ohio-Pickaway,2020-04-23,1.32,Ohio,Pickaway
16017,Ohio-Pickaway,2020-04-24,0.91,Ohio,Pickaway
16018,Ohio-Pickaway,2020-04-25,0.77,Ohio,Pickaway
16019,Ohio-Pickaway,2020-04-26,0.79,Ohio,Pickaway
16020,Ohio-Pickaway,2020-04-27,0.8,Ohio,Pickaway
16021,Ohio-Pickaway,2020-04-28,0.81,Ohio,Pickaway
16022,Ohio-Pickaway,2020-04-29,0.8200000000000001,Ohio,Pickaway
16023,Ohio-Pickaway,2020-04-30,0.8200000000000001,Ohio,Pickaway
16024,Ohio-Portage,2020-03-27,0.0,Ohio,Portage
16025,Ohio-Portage,2020-03-28,0.08,Ohio,Portage
16026,Ohio-Portage,2020-03-29,1.67,Ohio,Portage
16027,Ohio-Portage,2020-03-30,1.82,Ohio,Portage
16028,Ohio-Portage,2020-03-31,1.58,Ohio,Portage
16029,Ohio-Portage,2020-04-01,1.67,Ohio,Portage
16030,Ohio-Portage,2020-04-02,1.53,Ohio,Portage
16031,Ohio-Portage,2020-04-03,1.58,Ohio,Portage
16032,Ohio-Portage,2020-04-04,1.49,Ohio,Portage
16033,Ohio-Portage,2020-04-05,1.42,Ohio,Portage
16034,Ohio-Portage,2020-04-06,1.37,Ohio,Portage
16035,Ohio-Portage,2020-04-07,1.25,Ohio,Portage
16036,Ohio-Portage,2020-04-08,1.23,Ohio,Portage
16037,Ohio-Portage,2020-04-09,1.21,Ohio,Portage
16038,Ohio-Portage,2020-04-10,1.13,Ohio,Portage
16039,Ohio-Portage,2020-04-11,1.12,Ohio,Portage
16040,Ohio-Portage,2020-04-12,1.11,Ohio,Portage
16041,Ohio-Portage,2020-04-13,1.05,Ohio,Portage
16042,Ohio-Portage,2020-04-14,1.05,Ohio,Portage
16043,Ohio-Portage,2020-04-15,1.04,Ohio,Portage
16044,Ohio-Portage,2020-04-16,0.99,Ohio,Portage
16045,Ohio-Portage,2020-04-17,0.99,Ohio,Portage
16046,Ohio-Portage,2020-04-18,0.99,Ohio,Portage
16047,Ohio-Portage,2020-04-19,0.99,Ohio,Portage
16048,Ohio-Portage,2020-04-20,1.04,Ohio,Portage
16049,Ohio-Portage,2020-04-21,1.08,Ohio,Portage
16050,Ohio-Portage,2020-04-22,1.08,Ohio,Portage
16051,Ohio-Portage,2020-04-23,1.07,Ohio,Portage
16052,Ohio-Portage,2020-04-24,1.03,Ohio,Portage
16053,Ohio-Portage,2020-04-25,0.99,Ohio,Portage
16054,Ohio-Portage,2020-04-26,0.95,Ohio,Portage
16055,Ohio-Portage,2020-04-27,0.95,Ohio,Portage
16056,Ohio-Portage,2020-04-28,0.95,Ohio,Portage
16057,Ohio-Portage,2020-04-29,0.95,Ohio,Portage
16058,Ohio-Portage,2020-04-30,0.99,Ohio,Portage
16059,Ohio-Putnam,2020-04-21,0.0,Ohio,Putnam
16060,Ohio-Putnam,2020-04-22,2.28,Ohio,Putnam
16061,Ohio-Putnam,2020-04-23,2.17,Ohio,Putnam
16062,Ohio-Putnam,2020-04-24,1.38,Ohio,Putnam
16063,Ohio-Putnam,2020-04-25,1.0,Ohio,Putnam
16064,Ohio-Putnam,2020-04-26,0.75,Ohio,Putnam
16065,Ohio-Putnam,2020-04-27,0.12,Ohio,Putnam
16066,Ohio-Putnam,2020-04-28,0.12,Ohio,Putnam
16067,Ohio-Putnam,2020-04-29,0.63,Ohio,Putnam
16068,Ohio-Putnam,2020-04-30,0.66,Ohio,Putnam
16069,Ohio-Stark,2020-03-28,0.0,Ohio,Stark
16070,Ohio-Stark,2020-03-29,2.28,Ohio,Stark
16071,Ohio-Stark,2020-03-30,2.17,Ohio,Stark
16072,Ohio-Stark,2020-03-31,1.74,Ohio,Stark
16073,Ohio-Stark,2020-04-01,2.04,Ohio,Stark
16074,Ohio-Stark,2020-04-02,1.96,Ohio,Stark
16075,Ohio-Stark,2020-04-03,1.75,Ohio,Stark
16076,Ohio-Stark,2020-04-04,1.62,Ohio,Stark
16077,Ohio-Stark,2020-04-05,1.42,Ohio,Stark
16078,Ohio-Stark,2020-04-06,1.28,Ohio,Stark
16079,Ohio-Stark,2020-04-07,1.17,Ohio,Stark
16080,Ohio-Stark,2020-04-08,0.99,Ohio,Stark
16081,Ohio-Stark,2020-04-09,1.14,Ohio,Stark
16082,Ohio-Stark,2020-04-10,1.2,Ohio,Stark
16083,Ohio-Stark,2020-04-11,1.32,Ohio,Stark
16084,Ohio-Stark,2020-04-12,1.29,Ohio,Stark
16085,Ohio-Stark,2020-04-13,1.37,Ohio,Stark
16086,Ohio-Stark,2020-04-14,1.34,Ohio,Stark
16087,Ohio-Stark,2020-04-15,1.31,Ohio,Stark
16088,Ohio-Stark,2020-04-16,1.25,Ohio,Stark
16089,Ohio-Stark,2020-04-17,1.23,Ohio,Stark
16090,Ohio-Stark,2020-04-18,1.22,Ohio,Stark
16091,Ohio-Stark,2020-04-19,1.2,Ohio,Stark
16092,Ohio-Stark,2020-04-20,1.23,Ohio,Stark
16093,Ohio-Stark,2020-04-21,1.25,Ohio,Stark
16094,Ohio-Stark,2020-04-22,1.26,Ohio,Stark
16095,Ohio-Stark,2020-04-23,1.22,Ohio,Stark
16096,Ohio-Stark,2020-04-24,1.15,Ohio,Stark
16097,Ohio-Stark,2020-04-25,1.09,Ohio,Stark
16098,Ohio-Stark,2020-04-26,1.06,Ohio,Stark
16099,Ohio-Stark,2020-04-27,1.05,Ohio,Stark
16100,Ohio-Stark,2020-04-28,1.08,Ohio,Stark
16101,Ohio-Stark,2020-04-29,1.1,Ohio,Stark
16102,Ohio-Stark,2020-04-30,1.12,Ohio,Stark
16103,Ohio-Summit,2020-03-21,0.0,Ohio,Summit
16104,Ohio-Summit,2020-03-22,2.28,Ohio,Summit
16105,Ohio-Summit,2020-03-23,1.61,Ohio,Summit
16106,Ohio-Summit,2020-03-24,1.78,Ohio,Summit
16107,Ohio-Summit,2020-03-25,2.08,Ohio,Summit
16108,Ohio-Summit,2020-03-26,1.99,Ohio,Summit
16109,Ohio-Summit,2020-03-27,2.19,Ohio,Summit
16110,Ohio-Summit,2020-03-28,2.15,Ohio,Summit
16111,Ohio-Summit,2020-03-29,2.01,Ohio,Summit
16112,Ohio-Summit,2020-03-30,1.83,Ohio,Summit
16113,Ohio-Summit,2020-03-31,1.64,Ohio,Summit
16114,Ohio-Summit,2020-04-01,1.51,Ohio,Summit
16115,Ohio-Summit,2020-04-02,1.35,Ohio,Summit
16116,Ohio-Summit,2020-04-03,1.28,Ohio,Summit
16117,Ohio-Summit,2020-04-04,1.21,Ohio,Summit
16118,Ohio-Summit,2020-04-05,1.16,Ohio,Summit
16119,Ohio-Summit,2020-04-06,1.11,Ohio,Summit
16120,Ohio-Summit,2020-04-07,1.14,Ohio,Summit
16121,Ohio-Summit,2020-04-08,1.13,Ohio,Summit
16122,Ohio-Summit,2020-04-09,1.2,Ohio,Summit
16123,Ohio-Summit,2020-04-10,1.19,Ohio,Summit
16124,Ohio-Summit,2020-04-11,1.18,Ohio,Summit
16125,Ohio-Summit,2020-04-12,1.17,Ohio,Summit
16126,Ohio-Summit,2020-04-13,1.19,Ohio,Summit
16127,Ohio-Summit,2020-04-14,1.21,Ohio,Summit
16128,Ohio-Summit,2020-04-15,1.23,Ohio,Summit
16129,Ohio-Summit,2020-04-16,1.24,Ohio,Summit
16130,Ohio-Summit,2020-04-17,1.23,Ohio,Summit
16131,Ohio-Summit,2020-04-18,1.22,Ohio,Summit
16132,Ohio-Summit,2020-04-19,1.23,Ohio,Summit
16133,Ohio-Summit,2020-04-20,1.26,Ohio,Summit
16134,Ohio-Summit,2020-04-21,1.29,Ohio,Summit
16135,Ohio-Summit,2020-04-22,1.31,Ohio,Summit
16136,Ohio-Summit,2020-04-23,1.27,Ohio,Summit
16137,Ohio-Summit,2020-04-24,1.22,Ohio,Summit
16138,Ohio-Summit,2020-04-25,1.21,Ohio,Summit
16139,Ohio-Summit,2020-04-26,1.22,Ohio,Summit
